id,board,black_score,best_move
53640,3q4/1pkbRQ2/3p4/r7/8/7N/6P1/6K1 b - - 9 48,72.0,c7c8
70187,R1Q5/6k1/8/3P1bpp/3K4/5p2/8/5B2 b - - 0 77,-543.0,f5c8
59257,7k/R3N3/p6p/Pp3p1P/r2r4/3P4/2PK4/8 w - - 6 57,-56.0,a7a6
1241,rnbqkbnr/p2ppppp/1p6/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3,-79.0,d2d4
13311,r1bq1rk1/pp3pp1/2nb1n1p/3p4/N7/5NP1/PP2PPBP/R1BQ1RK1 b - - 5 12,24.0,f8e8
8887,rnbq3r/ppppkppp/8/1N6/P3P1n1/3Q1N2/1PP1KbPP/R1B2B1R w - - 2 9,-412.0,h2h3
42634,1k6/5p1p/R2N4/8/1p6/1r1n2P1/7P/6K1 b - - 1 35,226.0,b3c3
68388,8/3k4/7p/4Kp1P/2P5/3P4/8/2N4r b - - 3 73,521.0,h1c1
25091,2kr3r/pp2b1pp/2q5/4p3/8/1QP1R3/PP1N2PP/2K3R1 b - - 1 20,413.0,e7c5
60694,5R1r/8/5P2/8/2k1N1b1/p7/3K4/8 w - - 3 59,-449.0,f8h8
6121,rnbqk1nr/pp1p1ppp/4p3/8/1pPP4/4PN2/PP3PPP/RN1QKB1R w KQkq - 1 7,-124.0,a2a3
27093,r6r/4k1p1/p1R1p2p/1ppn4/7P/4P1P1/PP2K1B1/3R4 w - - 5 22,-316.0,e3e4
42785,6k1/1R3p2/p3r1pp/p4r2/8/R6P/5PP1/6K1 b - - 7 35,307.0,e6e1
8872,r1bqkbnr/1ppn1p1p/6p1/p1PpN3/1P2p3/P3P3/1B1P1PPP/RN1QKB1R w KQkq - 2 9,-477.0,e5d7
18515,r2r2k1/pp2bppp/2q1b3/2p1R2Q/3p4/1P1P2P1/P1PN1P1P/R1B3K1 w - - 3 16,98.0,e5e2
66563,8/8/1k6/6N1/2R5/4K3/8/r7 b - - 4 69,13.0,a1e1
56274,8/6b1/4k1P1/8/6P1/8/3K4/1r5R b - - 0 52,640.0,b1h1
15989,2kr1b1r/pp2pppp/2n5/3n4/8/1QP1B1q1/PP1NBPPP/2KR3R w - - 10 14,-684.0,h2g3
42029,3r4/3nrpk1/1pbp2pp/p7/2PPP1P1/P1NBK2P/1R6/3R4 b - - 7 34,-144.0,h6h5
80741,1r6/8/4K3/8/8/8/8/3k4 w - - 2 129,484.0,e6d5
32999,5r1k/1pp3bn/8/pPPp1q2/P2P3p/2N1P3/1R4P1/2BQ2K1 b - - 0 26,49.0,c7c6
67780,8/8/1k5r/8/4N3/3K4/2R5/8 w - - 9 72,0.0,c2c1
54519,5k2/6R1/6p1/p1p1B1q1/b7/8/2K5/8 w - - 0 50,1022.0,c2d3
76055,2R5/5k2/8/8/8/4K3/8/3r4 b - - 44 95,0.0,f7e7
22064,r1b2rk1/1p2b1p1/1q2p2p/p2pBp2/P2Pn2P/2PB4/1PQN1PP1/R4R1K b - - 2 18,50.0,e7h4
78087,8/8/3b4/4k3/4B3/4K3/8/8 b - - 44 102,0.0,d6c5
2177,rnbqkb1r/pppppp1p/6p1/7n/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq - 1 4,-525.0,b2h8
31302,1rb1k3/1p3Rp1/p3p3/8/8/5B2/PPP2r1P/2KR4 b - - 0 25,490.0,e8f7
39473,1k6/5pNp/p7/1pr2R2/8/1PPn2PP/8/6K1 b - - 0 32,216.0,c5c3
2644,rnbqk1nr/ppp1ppbp/6p1/3p4/3P2P1/5N2/PPP1PP1P/RNBQKB1R b KQkq - 0 4,190.0,c8g4
28575,5rk1/r3qp1p/npbp2p1/p7/2PP1N2/P2BP3/2Q3PP/1R2R1K1 w - - 3 23,-201.0,b1b6
65574,R7/6k1/2P2r2/3P2pp/P5b1/2K2p1B/8/8 b - - 2 67,543.0,g4h3
27009,r5k1/pp3p1p/6p1/3p4/3q3Q/1P2P1P1/PbbRNPKP/4R3 w - - 4 22,-691.0,e3d4
19902,r2q1rk1/pp3p1p/5n2/6p1/2Q5/2P5/P4PPP/R1B2RK1 w - - 0 17,-358.0,c1g5
52667,6k1/4R3/2b3p1/p1p5/P4Bq1/4K3/8/8 b - - 1 47,613.0,g4f3
56116,r2r4/3b1pk1/R2p3p/6pP/2PPR1P1/P2B4/3K4/8 w - - 5 52,-293.0,a6d6
39867,1r2bk2/6p1/p1p1B3/7p/P2Rpr1P/1P6/1P3P2/2K1R3 b - - 7 32,64.0,f4h4
31798,2r2rk1/3nqp1p/1pbp2p1/p7/P1PPPN2/3B4/5QPP/1R2R1K1 b - - 0 25,-62.0,c8e8
64623,8/8/2B4b/p7/2K5/8/1k6/8 w - - 21 66,0.0,c6a4
41585,1k2N3/5p1p/R7/1p6/8/1r1n2P1/7P/6K1 b - - 1 34,159.0,b5b4
60990,8/8/1K6/1P1k3p/5P1r/8/8/1R6 b - - 1 59,-126.0,h4f4
47789,8/R4p2/p1r1k1p1/pr5p/7P/5P1K/6P1/R7 b - - 6 41,137.0,f7f5
29067,r5k1/pp3p1p/6p1/2qp2Q1/4b3/bP2P1P1/P2RNP1P/4R1K1 b - - 7 23,-87.0,a3b4
67828,7r/3N4/3k4/8/8/6K1/8/4R3 b - - 44 72,11.0,d6d5
78767,8/7B/3b4/4k3/8/8/5K2/8 b - - 52 106,0.0,e5f4
73829,8/8/8/8/2k5/6K1/8/1r2R3 b - - 96 88,518.0,b1e1
51493,8/7B/8/p1k1b3/2p1K3/8/P4P2/8 w - - 3 46,-593.0,e4e5
24210,r5k1/pp3p1p/6p1/q1Pp1b2/7Q/1P2P1P1/P3NPKP/2bR3R w - - 2 20,-452.0,e2c1
34297,1r4k1/5pp1/1p5p/p7/1Pb1B1P1/P1R1P2P/3r1P2/1R4K1 w - - 2 28,-579.0,c3c4
16914,r1b1r1k1/pp2npp1/3q1n1p/3p4/N7/4PNP1/PP3PBP/2RQ1RK1 w - - 1 15,-68.0,d1b3
80472,3b4/8/6K1/8/8/3B4/6k1/8 b - - 98 123,0.0,d8a5
70825,6r1/8/p7/7P/4R2K/p7/1k6/8 b - - 43 79,200.0,g8c8
26471,r4rk1/4qbp1/p1p1n3/2np1Q1p/Pp5P/4PN2/1PPN1PB1/1K1R3R b - - 1 21,71.0,c5a4
60116,7R/1p1b4/1k6/3p2P1/5r2/5N2/5K2/8 w - - 1 58,-34.0,g5g6
60386,R7/6k1/5r1p/2P2ppP/2KPB1b1/P7/8/8 b - - 2 58,336.0,f5e4
15159,r3k2r/pp2ppbp/5np1/8/2BqN3/P4Q1P/1P3PP1/R3K2R b KQkq - 1 13,598.0,d4c4
66514,8/4K3/8/6n1/3k4/8/2B5/8 b - - 28 69,0.0,d4e5
32116,4rr2/pp2bk1p/6p1/2p4q/P2pN3/1P1P1PQ1/2PB3P/5RK1 w - - 1 26,198.0,g3c7
70814,8/8/5k2/8/8/3r4/5K2/R7 b - - 12 79,0.0,f6e5
57419,2R1r3/7k/8/7p/8/3K4/6r1/2R5 w - - 5 54,-399.0,c8e8
9828,rn1q1rk1/pp2pp1p/4b1p1/2Pp4/4n3/2P1PN1P/P1P1BPP1/R1BQ1RK1 w - - 1 10,-34.0,c1b2
740,rnbqkbnr/pp1ppppp/8/2p5/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq - 0 2,-3.0,g7g6
2192,rnbqkb1r/p1pppp1p/5np1/1p6/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq - 0 4,-95.0,c4b5
47272,4k3/p2b4/8/B1p1p2R/2r4p/2P2P2/6PK/8 w - - 2 41,-12.0,h5e5
46500,8/R4p2/p2r1kp1/p4r1p/R6P/5P2/6PK/8 w - - 3 40,64.0,a4c4
63422,8/5pk1/8/2b2R2/8/2r1pBPK/8/8 b - - 7 63,31.0,f7f6
72071,8/6k1/8/4K3/4bP2/8/8/2R5 w - - 9 83,-1363.0,e5e4
29481,1rb1k3/1p3pp1/p3p3/8/2R5/5B2/PPP1r2P/2KR4 w - - 4 24,-554.0,f3e2
3065,rnbqkbnr/1p2pppp/p7/2p5/3Pp3/2N5/PPP1NPPP/R1BQKB1R w KQkq - 0 5,-59.0,d4c5
50291,8/7B/8/p1k3K1/2p2p2/2b5/P4P2/8 b - - 1 44,247.0,c3d2
79374,8/8/8/8/3b2K1/3B4/8/6k1 w - - 73 111,0.0,d3f5
796,rnbqkbnr/pppp1ppp/8/4p3/1P6/5N2/P1PPPPPP/RNBQKB1R b KQkq - 1 2,135.0,e5e4
5024,r1bqkb1r/ppp2ppp/2np1n2/1N6/5Q2/8/PPPBPPPP/R3KBNR b KQkq - 1 6,95.0,a7a6
14910,r2q1rk1/1b1nppbp/p2N2p1/2pn4/P1Q5/5NP1/1P2PPBP/R1B2RK1 b - - 1 13,449.0,e7d6
11686,2b1k2r/r2pqppp/np2pn2/p3N3/1pPP4/PQ2P3/1P2BPPP/RN2K2R w KQk - 5 11,-83.0,e5d3
27646,r3r1k1/pp2b2p/6p1/2p1Qq2/P2pN3/1P1P1P2/2P4P/R1B3K1 b - - 0 22,673.0,f5e5
81204,8/8/8/4K3/1b6/1B6/5k2/8 w - - 127 138,0.0,b3d1
24990,r2q1rk1/4bbp1/p1p1n3/2np2Bp/Pp4QP/4PN2/1PPN1PB1/2KR3R b - - 2 20,647.0,h5g4
11833,r3kb1r/p4ppp/5n2/1pp1p3/3nP1b1/N3B1PN/PPP2PBP/R4RK1 b kq - 1 11,101.0,b5b4
40426,8/p2r4/3k1p2/2pb1p2/5P1N/8/PP4P1/2R3K1 w - - 5 33,-58.0,h4f5
41528,7k/1R4bn/8/p1pN1q2/3Pp2p/P3B1r1/5QPK/8 w - - 1 34,-1087.0,f2f5
28091,2k4r/1pp1Rppp/p3r3/8/5b2/1BP2P2/PP3P1P/R6K w - - 4 23,-406.0,b3e6
80109,7R/8/5K2/8/5k2/8/8/r7 b - - 90 118,0.0,f4e4
62817,8/3r1k2/3P4/5p2/5P2/2RR3p/6bK/8 b - - 10 62,-83.0,f7e6
34550,2r3k1/pp5p/6p1/q2p1p2/3RbN2/bP2P1P1/P3QP1P/4R1K1 w - - 2 28,-325.0,d4a4
8007,r2qkb1r/pp2pp1p/2n2np1/3p4/2PP2b1/P3BN2/1PQ2PPP/RN2KB1R b KQkq - 1 8,109.0,d5c4
35463,1k1r4/5ppp/p7/1p1R1N2/2p5/1PP2nP1/P6P/5RK1 w - - 1 29,-441.0,f1f3
68520,R7/2Pb4/5r1k/P2P2pp/1K6/5p2/8/5B2 b - - 4 73,-291.0,f6f4
43260,5r1k/p5b1/2r4p/Ppp2p1P/3p4/1P1P1PN1/2PB2K1/5R2 w - - 4 36,233.0,f1e1
76354,6R1/5k2/8/8/8/8/4K3/r7 b - - 46 96,518.0,f7g8
35081,4rrk1/pp4bp/6p1/2pq3Q/P2pN3/1P1P1P1P/2PB4/5RK1 b - - 4 28,671.0,d5h5
14240,r3kb2/p1p2ppr/2p2n2/3p1b1p/3P4/1PN2PP1/P1P4P/R1BK2NR w q - 3 13,6.0,c1f4
8628,r2qkb1r/pp2pp1p/2n2np1/3p4/2PP4/P1N1Bb2/1P3PPP/R2QKB1R w KQkq - 0 9,-39.0,d1f3
47193,8/1k5p/5R2/8/1p1N4/5nP1/1r5P/5K2 w - - 1 41,-267.0,d4f3
43089,3r2k1/5p2/6pp/R7/1R4P1/P2rP2P/5P2/5K2 w - - 2 36,-357.0,a5a7
43235,6k1/R4p2/p3r1pp/pr6/8/7P/R4PP1/6K1 w - - 8 36,49.0,f2f3
64115,8/8/8/p7/B1K5/6b1/8/2k5 w - - 19 65,0.0,c4c3
1277,rnbqk1nr/pppp1ppp/3b4/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3,-49.0,f1g2
64347,8/3N4/3k4/6R1/5K2/r7/8/8 b - - 30 65,5.0,a3a4
57730,3r4/3b1pk1/7R/6pP/2PPp1P1/P2B4/1K6/8 b - - 0 54,441.0,g7h6
63907,7r/4R3/p7/6KP/1k6/p7/8/8 b - - 13 64,111.0,h8c8
8687,2bqkbnr/r1p2pp1/p1n5/1p1p2Pp/8/1Q5P/PPP1PPB1/RNB1K1NR w KQk - 2 9,-62.0,g2d5
50962,3rr3/1b1n1pk1/1p1p3p/p5pP/2PPP1P1/P1NB1R2/3K4/1R6 w - - 2 45,-196.0,b1f1
2176,rnbqkbnr/pppppp1p/6p1/8/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq - 1 4,-495.0,b2h8
46887,4k3/p1B5/7R/2p1pb2/2r4p/2P2P2/6PK/8 b - - 1 40,13.0,e5e4
19581,rnb1kq2/1ppp1pp1/8/2b1PQ2/p5P1/BP3N2/2P1K1P1/R4B2 b q - 3 16,423.0,c5a3
21267,2r2rk1/pp3ppp/5n2/3q4/Q7/2P5/P4PPP/R1B2RK1 w - - 3 18,1.0,a4a7
75982,8/8/8/8/N3R3/2k1K3/6r1/8 b - - 90 95,0.0,c3b3
5030,r1bqkb1r/ppp2ppp/2np1n2/1N6/5Q2/2P5/PP2PPPP/R1B1KBNR b KQkq - 0 6,112.0,a7a6
31628,1r5r/R3ppkp/5bp1/p7/8/P4B1P/5PP1/3R2K1 b - - 3 25,145.0,h8c8
59031,8/8/8/1K1k1p1p/1P4PP/1R6/8/r7 b - - 0 56,302.0,h5g4
72585,8/6k1/8/4K3/5P2/R7/8/1b6 b - - 12 84,-568.0,g7f7
46064,4k3/p2b4/7R/B1p1pp2/2r1P1Pp/2P2P2/7K/8 b - g3 0 39,49.0,f5e4
33382,2r3k1/pp3p1p/6p1/3p4/3RbNQ1/bPq1P1P1/P4P1P/4R1K1 w - - 14 27,-312.0,e1d1
28372,r5k1/pp3p1p/6p1/2qp4/3bb2Q/1P2P1P1/P2RNP1P/4R1K1 w - - 6 23,-560.0,e2d4
20665,r1b2rk1/1p2b1p1/1q2pn1p/p2pnp2/P2P3P/2PB4/RPQN1PPB/5RK1 b - - 1 17,585.0,e5g4
1240,rnbqkbnr/pp2pppp/3p4/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3,-65.0,d2d4
67588,8/8/8/5K2/8/1pkp3R/8/8 b - - 1 71,655.0,b3b2
81366,8/8/3K4/8/8/2b2B2/5k2/8 w - - 133 141,0.0,d6c6
3339,r1bqkb1r/pp1ppppp/2n5/2p5/3P2n1/P3PN2/1PP2PPP/RNBQKB1R w KQkq - 1 5,-139.0,h2h3
22577,rn1r4/pp2pk1p/5p2/2P2bp1/P1pN4/4PP1P/2P2RP1/1RB3K1 w - - 2 19,-465.0,d4f5
81360,8/8/3K3b/8/8/5B2/5k2/8 w - - 133 141,0.0,f3d1
25289,1r2r1k1/1p3pp1/p6p/3Qqb2/8/P1N1P1PP/1P1n1PB1/2R2RK1 w - - 1 21,-456.0,d5d2
74701,7R/8/3r4/5k2/8/4K3/8/8 w - - 35 91,0.0,h8e8
10162,3qkbnr/r1p2pp1/p1n1b1P1/1p1p3p/8/1Q5P/PPP1PPB1/RNB1K1NR w KQk - 1 10,-13.0,g6f7
56654,4R3/1r3k2/3P4/5p2/8/5bp1/5P1P/4R1K1 w - - 0 53,-534.0,e1e7
35534,1r2k3/1BRb1pp1/8/p3p3/2P5/8/PPr4P/2KR4 w - - 1 29,-556.0,c1c2
32669,2r1R1k1/p4pp1/1p5p/2n5/P7/2Pr3P/1B3PP1/1R4K1 b - - 2 26,614.0,c8e8
25059,r3r1k1/pb3p1p/1ppq2p1/3P1p2/2PQ1P2/1P3N2/P5PP/R3R1K1 b - - 0 20,109.0,c6d5
530,rnbqkbnr/ppp1pppp/8/3p4/8/3P2P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2,26.0,e7e5
52951,8/3N3R/3k4/8/8/1p6/3K2r1/8 w - - 2 48,19.0,d2c1
23393,rQ2r1k1/pp1qbp1p/6p1/2pb4/3pR3/1P1P1PP1/P1PN3P/R1B3K1 b - - 3 19,653.0,a8b8
60654,8/4bp2/5k2/3R4/6B1/2r1p1PK/8/8 w - - 0 59,22.0,d5f5
15063,r1b2rk1/pp2b1p1/1qn1ppBp/3pB2n/3P3P/2P2N2/PPQN1PP1/R3K2R b KQ - 1 13,243.0,f6e5
77608,8/2b5/8/5B2/8/5K1k/8/8 b - - 52 100,0.0,h3h2
27793,r3brk1/4q1p1/p1p1n3/2np1Q1p/Pp5P/4P2B/1PPN1P1N/2KR3R b - - 3 22,546.0,f8f5
71860,8/8/5R2/4k3/8/4K3/8/3r4 b - - 18 82,536.0,e5f6
23635,r2q1rk1/3nbbp1/p1p1n3/3p1QBp/Pp5P/4PN2/1PPN1PB1/2KR3R b - - 0 19,0.0,d7c5
20891,2kr1b1r/pp4pp/2n3q1/4p3/4N3/1QP5/PP2B1PP/2KRR3 b - - 0 17,301.0,g6e4
27068,r4k1r/pQ1Rpp1p/5bp1/8/2B5/P6P/5PPq/3R2K1 w - - 1 22,-633.0,g1h2
45005,8/3R1pk1/4p1p1/b7/6Bp/r6P/5PP1/5K2 w - - 2 38,49.0,d7b7
23747,r2q1r1k/1pp3bn/4b3/pPPp1pp1/3P3p/PRN1Pp1P/4B1P1/2BQ1RK1 b - - 1 19,506.0,f3e2
10752,r1bqk2r/pp2bpp1/2n1p2p/3pB2n/3pP3/2PB1N2/PP1N1PPP/R2QK2R b KQkq - 0 10,200.0,d4c3
4851,r1bqkb1r/pppn1ppp/8/3pp3/1PP3n1/P3P3/1B1P1PPP/RN1QKBNR w KQkq - 1 6,-364.0,d1g4
47990,3r4/1b1nrpk1/1p1p2pp/p6P/2PPP1P1/P2B4/N2K1R2/1R6 b - - 6 41,-71.0,b7e4
1050,rnbq1bnr/pppkpppp/8/3p4/8/3P1N2/PPP1PPPP/RNBQKB1R w KQ - 2 3,-147.0,c2c4
81416,8/8/2K5/8/5b2/5B2/5k2/8 w - - 135 142,0.0,f3h1
23480,r5k1/pp3p1p/6p1/q1Pp1b2/5Q2/1P2P1P1/Pb2NP1P/3R1K1R b - - 1 19,24.0,f5h3
71796,5r2/8/8/8/N1R3K1/8/3k4/8 b - - 64 82,6.0,d2d3
30137,1rb5/1p2kpp1/p3p3/8/8/2R2B2/PPP2r1P/2KR4 b - - 5 24,103.0,f7f5
56451,8/3N4/4k3/7R/8/7r/8/1K6 w - - 5 53,-465.0,h5h3
56055,8/8/8/p5kP/8/4K3/2B5/1n6 w - - 1 52,0.0,e3d4
6784,r3kbnr/pp2pppp/2n5/3q1b2/3p4/N1P1BN2/PP3PPP/R2QKB1R b KQkq - 1 7,114.0,e7e5
1580,rnbqkb1r/ppp1pppp/5n2/3p4/8/3P1NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,24.0,c7c5
26506,r3r1k1/pb3p1p/1p1q2p1/3p1p2/2PQ1P2/5N2/PP1R2PP/4R1K1 b - - 1 21,249.0,e8e1
62654,5k2/R7/3r3p/2PP2pP/6b1/P1K2p2/8/5B2 w - - 2 62,-593.0,c5d6
75008,8/2b4B/8/8/8/5K2/8/6k1 w - - 35 92,0.0,h7c2
68577,3r4/8/8/8/8/6k1/2R5/5K2 w - - 67 74,0.0,f1e2
6379,rnbq1rk1/pp2ppbp/5np1/2pp4/3P4/3BPN1P/PPP2PP1/RNBQ1RK1 b - - 4 7,50.0,d8c7
44427,8/3B4/3k3p/p5pK/2p5/2P2P2/P4P1b/8 b - - 1 37,490.0,d6d7
64940,3k4/8/1R5p/r2N1p1P/2P5/3PK3/rp6/8 b - - 1 66,237.0,d8d7
4257,r1b1kb1r/pp2pppp/1qn2n2/2pp4/8/3P2PN/PPP1PPBP/RNBQ1RK1 w kq - 5 6,-37.0,h3f4
52537,8/1pkbRQ2/3p4/r7/1q3N2/8/6PK/8 w - - 6 47,-502.0,e7d7
81404,8/8/3K4/8/8/4b3/5k2/7B b - - 134 141,0.0,e3f4
78440,8/k7/2RN1K2/6r1/8/8/8/8 b - - 74 104,0.0,g5g1
52563,8/3N4/3k4/8/8/1p4r1/8/4K2R b - - 1 47,47.0,g3g2
43040,r7/1p3p2/1knp4/1B2N1P1/b4Q2/q1P1R3/3K2P1/8 b - - 1 35,994.0,a3b2
1000,rnbqk1nr/pppp1ppp/3b4/4p3/8/4PP2/PPPP2PP/RNBQKBNR w KQkq - 1 3,24.0,b1c3
43345,8/3R1pk1/4pbp1/8/7p/P4B1P/3r1PP1/4K3 w - - 1 36,-618.0,e1d2
43047,r7/1p3p2/1knp4/1B4P1/b4Q2/q1PNR3/4K1P1/8 b - - 1 35,499.0,a4b5
6351,r1bqk2r/ppp1bppp/2np1n2/1N6/5Q2/8/PPP1PPPP/R1B1KBNR b KQkq - 3 7,175.0,e8g8
39135,5rk1/p5bp/1p2r1p1/P1p5/3pN1qP/1P1P1P2/2PB2K1/7R w - - 0 32,211.0,f3g4
21245,2kr1b1r/p1p2pp1/5n2/3p2B1/3N2Pp/1PNb1P2/P1PK3P/R6R w - - 1 18,-467.0,d2d3
11794,1nbqk2r/1ppp1ppp/r7/1p6/P3P1P1/3Q1N2/1PP1KbP1/R1B2B1R w k - 1 11,-452.0,e2f2
49926,7k/8/p4r1p/Ppr2p1P/3N1P2/3P1K2/2P5/1R6 w - - 1 44,21.0,b1e1
3228,rnbq1rk1/pppp1ppp/5n2/4p3/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQ - 3 5,-63.0,d4e5
31451,4R2r/p5p1/2k2np1/2pp2B1/N5Pp/1P3PbP/P1P5/R2K4 b - - 0 25,201.0,h8e8
69429,8/8/5b2/8/2K5/8/1kB5/8 w - - 3 76,0.0,c2b3
12032,rn1q1rk1/pb2ppbp/6p1/1Npn2B1/Q1p5/5NP1/PP2PPBP/R4RK1 b - - 3 11,117.0,h7h6
22364,r2q1r1k/1pp3bn/4b3/pPPp1pp1/3Pp2p/P3P2P/N3BPP1/1RBQ1RK1 b - - 3 18,165.0,g5g4
17500,rnb1k2r/pppp1ppp/6q1/8/2P1B3/8/PP1PPR2/RNBQK3 w kq - 10 15,-585.0,e4g6
14222,r2q1rk1/p2nppbp/b5p1/1Npn4/P1Q5/5NP1/1P2PPBP/R1B2RK1 w - - 1 13,-443.0,c4d5
28059,1r6/1p1bkpp1/p3p3/8/2R5/4r3/PPP3BP/2KR4 w - - 2 23,-445.0,c4c7
69085,8/8/3b1k2/5p2/2B5/4pKP1/8/8 w - - 1 75,1.0,f3e3
11960,r1bqk2r/1pp1bppp/p7/3P4/1n3Q2/5N2/PPP2PPP/R1BK1B1R b kq - 2 11,168.0,b4d5
27711,1r3k1r/pQ1Rpp1p/5bp1/1B2q3/8/P6P/5PP1/3R2K1 b - - 2 22,537.0,b8b7
49273,3r4/1b2rpkn/1p1p2pp/p6P/2PPP1P1/P1NB4/3K1R2/1R6 w - - 9 43,-306.0,b1b6
65635,8/8/4k3/8/8/3r4/5R2/5K2 w - - 55 68,0.0,f2e2
75199,8/8/b4K1k/5P2/1R6/8/8/8 b - - 16 92,-921.0,h6h7
50151,3r4/3nrpk1/1p1p2pp/p6P/2PPbRP1/P1NB4/3K4/1R6 w - - 0 44,-511.0,f4e4
18769,r1bqr1k1/ppp2p1p/6p1/4bp2/2PP1P2/4BN2/PP1Q2PP/R4RK1 w - - 4 16,-636.0,f4e5
6286,rnbqkb1r/pp3pp1/5n1p/2pp4/3P4/2N1PNP1/PP3P1P/R1BQKB1R b KQkq - 0 7,20.0,c5c4
22098,r5k1/pp3p1p/2p3p1/q1Pp1b2/2P4Q/1P2P1P1/Pb3P1P/3R1KNR b - - 1 18,189.0,f5e4
36623,1k6/5pN1/p7/1p1rn2p/2p5/1PP3P1/P6P/5RK1 w - - 0 30,-24.0,g7h5
43774,3rr3/8/1p4pk/p4p1p/P2P4/2P2B2/1P1b1K2/4R2R b - - 7 36,535.0,d2e1
64627,8/8/2B5/p7/2K5/6b1/1k6/8 w - - 21 66,0.0,c6d7
80874,8/8/B7/5K2/8/8/8/4b1k1 b - - 114 131,0.0,e1d2
62951,5r2/1p6/2k3P1/6K1/3p3R/8/8/8 b - - 2 62,21.0,c6c5
70601,8/8/8/8/8/1B1K4/1k5b/8 w - - 9 79,0.0,b3d1
2656,r1b1kbnr/pppp1ppp/2n5/1B2p3/7q/4PP2/PPPP2PP/RNBQ1KNR b kq - 4 4,100.0,f7f5
36541,7k/1pp3bn/6q1/pPP5/3Pp2Q/P1N1Br2/1R4P1/6K1 b - - 0 29,328.0,f3e3
27428,1rb5/1p2kpp1/p3p3/8/8/4r3/PPPR2BP/2KR4 b - - 1 22,142.0,e6e5
39338,1k6/1p6/p5pp/3N1Rb1/2K5/2P3P1/PP5P/3r4 w - - 0 32,-258.0,f5f8
50774,8/p2k4/8/6P1/1bP3Pp/3K4/2rp4/R7 w - - 2 45,-385.0,a1a7
8454,r1b1kb1r/1pp1qpp1/p1n2n2/1B1pP2p/8/1PN1PPP1/P1P4P/R1BQK1NR w KQkq - 0 9,-434.0,b5c6
21447,r4k1r/pp2pp1p/1q5b/1B1R2p1/8/P4Q1P/1P3PP1/R5K1 w - - 0 18,-340.0,b5c4
53150,8/7R/2p2k2/3r3p/P1r5/4K3/8/6R1 w - - 10 48,0.0,h7h6
67274,8/8/8/8/2rk4/8/5K2/4R3 w - - 23 71,0.0,e1e8
20155,r1bqr1k1/p1p2pb1/1p4pp/5p2/2PP1P2/4BN2/PP1Q2PP/R3R1K1 w - - 0 17,-41.0,d4d5
31594,2r3k1/pp3p1p/6p1/2qp4/7Q/bP1RP1P1/P1b1NP1P/4R1K1 b - - 11 25,453.0,c2d3
29297,5rk1/r2nqp1p/1pbp2p1/p7/2PP1N2/P2BP3/4Q1PP/1R2R1K1 b - - 4 23,-73.0,e7h4
30974,r5k1/pp3p2/6pp/2qp4/3R3Q/bP2P1P1/P1b1NP1P/4R1K1 w - - 0 25,-260.0,h4h6
14523,r2qkb1r/2p2bp1/2n2n2/p2p2Bp/Pp6/1Q5P/1PP1PPB1/RN2K1NR w KQkq - 0 13,33.0,b3e3
70390,5R2/8/8/8/4k3/1r6/6K1/8 b - - 76 78,0.0,e4d5
75043,8/8/R5KP/8/8/pk6/8/7r w - - 5 92,0.0,h6h7
5625,rnb1kb1r/pp2pppp/3q1n2/8/3Qp3/2N1B3/PPP1NPPP/R3KB1R w KQkq - 1 7,-125.0,d4d6
22299,2kr1bQr/pp4pp/2n3q1/1B2p3/8/2P1p3/PP1N2PP/2KRR3 b - - 1 18,700.0,e3d2
8709,r1b1k2r/ppp2pbp/2n1pqpn/8/2PP1P2/3B1N2/PPNP2PP/R1BQK2R w KQkq - 6 9,-46.0,d3e4
7258,r1bq1rk1/pppnppbp/3p2p1/8/2PPn3/1P2P1P1/PB3PBP/RN1QK1NR w KQ - 1 8,-439.0,g2e4
68294,7r/8/8/3kN3/5K2/8/8/4R3 b - - 46 73,9.0,d5c5
33308,2r2rk1/pp5p/5bp1/2p4q/P2pN3/1P1P1PQP/2PB4/5RK1 w - - 1 27,172.0,g3g4
58154,8/3N4/4k3/7R/3K4/8/r7/8 b - - 10 55,0.0,e6f7
73672,1b6/8/8/8/4K3/8/2B5/6k1 w - - 27 88,0.0,e4f3
5259,rnbq1rk1/ppp1ppbp/3p1np1/8/2P3P1/1P6/PB1PPPBP/RN1QK1NR b KQ - 0 6,154.0,f6g4
35937,1r3rk1/5p1p/1p1p1np1/p7/2PPb3/P1NB4/5KPP/1R2R3 w - - 0 29,-483.0,c3e4
80451,2R5/5K2/8/8/8/8/4k3/r7 w - - 99 123,0.0,c8e8
28515,2r1r1k1/p4p1p/1pbq2p1/3p1p1P/2PQ1P2/5N2/PP4P1/3RR1K1 w - - 1 23,-20.0,h5h6
53059,8/2b5/1pB4k/p4p2/PP1P2pp/2P5/8/5K2 w - - 2 48,429.0,c6h1
